,0,1,2
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.01246782237601109,0.01246782237601109,434.0
9,0.01946494973254871,0.01946494973254871,434.0
10,0.10347337749528202,0.10347337749528202,434.0
11,0.038313432152882756,0.08073153087692317,434.0
12,0.054354514390222194,0.054354514390222194,434.0
13,0.11379063543238219,0.11379063543238219,434.0
14,0.1418324571957523,0.1418324571957523,434.0
15,0.16943275638503918,0.17654099401080517,434.0
16,0.3011665838726207,0.3011665838726207,434.0
17,0.4502173944597019,0.4502173944597019,434.0
18,0.3471815792440673,0.3471815792440673,434.0
19,0.39208763015753234,0.39208763015753234,434.0
20,0.2178503594351177,0.2178503594351177,434.0
21,0.16639126571526605,0.16639126571526605,434.0
22,0.13644040665027837,0.1473123271391122,434.0
23,0.4316685610107355,0.4316685610107355,434.0
24,0.3832847213647561,0.3832847213647561,434.0
25,0.35352702290375126,0.35352702290375126,434.0
26,0.36857345853371626,0.36857345853371626,434.0
27,0.4593885055993731,0.4593885055993731,434.0
28,0.4662295127297125,0.4662295127297125,434.0
29,0.4729864026449415,0.4729864026449415,434.0
30,0.43211325207479906,0.43211325207479906,434.0
31,0.4632317847533555,0.4632317847533555,434.0
32,0.38572390742008833,0.38572390742008833,434.0
33,0.3960172036212565,0.3960172036212565,434.0
34,0.39889760721618034,0.39889760721618034,434.0
35,0.003880169691443206,0.15200510901545108,434.0
36,0.17400545571617407,0.17400545571617407,434.0
37,0.14988572306167444,0.1585379614127855,434.0
38,0.1324790663764412,0.13795001592529996,434.0
