,0,1,2
0,0.0,0.0,0.0
1,0.0,0.0,0.0
2,0.0,0.0,0.0
3,0.0,0.0,0.0
4,0.0,0.0,0.0
5,0.0,0.0,0.0
6,0.0,0.0,0.0
7,0.0,0.0,0.0
8,0.0,0.0,0.0
9,0.0,0.0,0.0
10,0.0008020961821731108,0.0008020961821731108,434.0
11,0.0011432368653991453,0.0011432368653991453,434.0
12,0.0010046692527712357,0.004322179898453437,434.0
13,0.013691170404815954,0.013691170404815954,434.0
14,0.012291170503865412,0.012291170503865412,434.0
15,0.0042216081409328305,0.0042216081409328305,434.0
16,0.019333407217459,0.019333407217459,434.0
17,0.017732353962899506,0.017732353962899506,434.0
18,0.015608012810740798,0.015608012810740798,434.0
19,0.0049994103888683855,0.006794095061999075,434.0
20,0.013672138182230615,0.013672138182230615,434.0
21,0.005560425382726534,0.005560425382726534,434.0
22,0.009001179873611521,0.009001179873611521,434.0
23,0.006687081065668107,0.006687081065668107,434.0
24,0.013137905920434428,0.013137905920434428,434.0
25,0.028442802382653617,0.028442802382653617,434.0
26,0.010685404500529676,0.010685404500529676,434.0
27,0.01204418927604428,0.01204418927604428,434.0
28,0.00989716199138111,0.012692892373608027,434.0
29,0.01572271899416961,0.01572271899416961,434.0
30,0.1057800025365166,0.1057800025365166,434.0
31,0.1028496102082965,0.17552042098665296,434.0
32,0.2576272368338714,0.2576272368338714,434.0
33,0.2424050355971382,0.2424050355971382,434.0
34,0.29085758660874805,0.29085758660874805,434.0
35,0.34579316909678076,0.34579316909678076,434.0
36,0.4347157541520459,0.4347157541520459,434.0
37,0.4610085506654943,0.4610085506654943,434.0
38,0.47974157917794863,0.47974157917794863,434.0
